date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:07	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-5fd742b86ece9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.woff	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.woff	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:07	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-5fd742b86ece9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.ttf	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.ttf	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:07	1261792/1261792	---M--	200	added ('OK')	application/font-sfnt	etag:%221340e0-5fd742b8769e9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/materialdesignicons-webfont.ttf?v=7.1.96	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/materialdesignicons-webfont3ba9.ttf	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:07	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5fd742b86dd49%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.svg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/dripicons-v2.svg	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:07	405670/405670	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22630a6-5fd742b86cda9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.eot	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.eot	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:08	321020/321020	---M--	200	added ('OK')	application/font-woff	etag:%224e5fc-5fd742b86dd49%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.woff	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.woff	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:08	320944/320944	---M--	200	added ('OK')	application/font-sfnt	etag:%224e5b0-5fd742b86dd49%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.ttf	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.ttf	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:08	1348/1348	---M--	200	added ('OK')	image/svg+xml	etag:%22544-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/bg-counter.svg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/bg-counter.svg	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css)
20:45:08	115680/115680	---M--	200	added ('OK')	text/html	etag:%221c3e0-5fd742b86dd49%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.woff2	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.html	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:09	45625/45625	---M--	200	added ('OK')	image/png	etag:%22b239-5fd742b87b809%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-01.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css)
20:45:09	178700/178700	---M--	200	added ('OK')	image/png	etag:%222ba0c-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/home/page-title.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/home/page-title.png	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css)
20:45:09	110893/110893	---M--	200	added ('OK')	image/png	etag:%221b12d-5fd742b878929%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-in.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-in.png	(from https://themesdesign.in/jobcy-tailwind/layout/sign-in.html)
20:45:09	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2013:45:09%20GMT	https://themesdesign.in/jobcy-tailwind/images/home/page-title.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/images/home/page-title.png	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:10	1242122/1242122	---M--	200	added ('OK')	image/svg+xml	etag:%2212f40a-5fd742b86dd49%22	https://themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxicons.svg?	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/fonts/boxiconsd41d.svg	(from https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css)
20:45:10	22414/22414	---M--	200	added ('OK')	image/png	etag:%22578e-5fd742b878929%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/shape.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/shape.png	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:10	23461/23461	---M--	200	added ('OK')	image/png	etag:%225ba5-5fd742b878929%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/shape-dark.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/shape-dark.png	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:10	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2013:45:10%20GMT	https://themesdesign.in/jobcy-tailwind/layout/manage-jobs-post.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/manage-jobs-post.html	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:10	5465/5465	---M--	200	added ('OK')	image/png	etag:%221559-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-05.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-05.png	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:10	5008/5008	---M--	200	added ('OK')	image/png	etag:%221390-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-06.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-06.png	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:11	129/129	---M-Z	200	added ('OK')	application/javascript	etag:%2281-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/candidate.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/candidate.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html)
20:45:11	11384/11384	---M--	200	added ('OK')	image/jpeg	etag:%222c78-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/profile.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/profile.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/profile.html)
20:45:11	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2013:45:11%20GMT	https://themesdesign.in/jobcy-tailwind/layout/assets/images/dark-logo.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/dark-logo.png	(from https://themesdesign.in/jobcy-tailwind/layout/profile.html)
20:45:12	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2013:45:12%20GMT	https://themesdesign.in/jobcy-tailwind/images/home/img-01.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/images/home/img-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/index-2.html)
20:45:13	649929/649929	---M--	200	added ('OK')	image/png	etag:%229eac9-5fd742b87b809%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-02.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-02.png	(from https://themesdesign.in/jobcy-tailwind/layout/index-3.html)
20:45:14	834204/834204	---M--	200	added ('OK')	image/png	etag:%22cba9c-5fd742b87c7a9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-03.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-03.png	(from https://themesdesign.in/jobcy-tailwind/layout/index-3.html)
20:45:14	217857/217857	---M--	200	added ('OK')	image/jpeg	etag:%2235301-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-01.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-01.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:14	62799/62799	---M--	200	added ('OK')	image/jpeg	etag:%22f54f-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-02.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-02.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:14	61043/61043	---M--	200	added ('OK')	image/jpeg	etag:%22ee73-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-03.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-03.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:14	897180/897180	---M--	200	added ('OK')	image/png	etag:%22db09c-5fd742b87c7a9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-04.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/home/img-04.png	(from https://themesdesign.in/jobcy-tailwind/layout/index-3.html)
20:45:14	89193/89193	---M--	200	added ('OK')	image/jpeg	etag:%2215c69-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-04.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-04.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:15	61350/61350	---M--	200	added ('OK')	image/jpeg	etag:%22efa6-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-05.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/about/img-05.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:15	2125/2125	---M-Z	200	added ('OK')	application/javascript	etag:%2284d-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/counter.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/counter.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/about.html)
20:45:15	17355/17355	---M--	200	added ('OK')	image/jpeg	etag:%2243cb-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-03.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-03.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:15	23933/23933	---M--	200	added ('OK')	image/jpeg	etag:%225d7d-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-08.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-08.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:15	17646/17646	---M--	200	added ('OK')	image/jpeg	etag:%2244ee-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-07.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-07.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:16	32460/32460	---M--	200	added ('OK')	image/jpeg	etag:%227ecc-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-04.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-04.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:16	21096/21096	---M--	200	added ('OK')	image/jpeg	etag:%225268-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-06.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-06.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:16	17686/17686	---M--	200	added ('OK')	image/jpeg	etag:%224516-5fd742b87e6e9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-10.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-10.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:16	17710/17710	---M--	200	added ('OK')	image/jpeg	etag:%22452e-5fd742b87e6e9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-11.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-11.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/team.html)
20:45:17	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/nouislider/nouislider.min.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/nouislider/nouislider.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/job-list.html)
20:45:17	5001/5001	---M--	200	added ('OK')	image/png	etag:%221389-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-07.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-07.png	(from https://themesdesign.in/jobcy-tailwind/layout/job-list.html)
20:45:17	26465/26465	---M-Z	200	added ('OK')	application/javascript	etag:%226761-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/nouislider/nouislider.min.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/nouislider/nouislider.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/job-list.html)
20:45:18	408/408	---M-Z	200	added ('OK')	application/javascript	etag:%22198-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/area-filter-range.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/area-filter-range.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/job-list.html)
20:45:18	4972/4972	---M--	200	added ('OK')	image/png	etag:%22136c-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-08.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-08.png	(from https://themesdesign.in/jobcy-tailwind/layout/job-list-2.html)
20:45:18	221/221	---M-Z	200	added ('OK')	application/javascript	etag:%22dd-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/job-grid.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/job-grid.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/job-grid.html)
20:45:19	5235/5235	---M--	200	added ('OK')	image/png	etag:%221473-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-09.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-09.png	(from https://themesdesign.in/jobcy-tailwind/layout/job-grid-2.html)
20:45:19	4902/4902	---M--	200	added ('OK')	image/png	etag:%221326-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-10.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-10.png	(from https://themesdesign.in/jobcy-tailwind/layout/job-details.html)
20:45:20	89145/89145	---M--	200	added ('OK')	image/jpeg	etag:%2215c39-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/job-detail.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/job-detail.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/job-details.html)
20:45:20	29664/29664	---M--	200	added ('OK')	image/jpeg	etag:%2273e0-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-05.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-05.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-list.html)
20:45:20	13749/13749	---M-Z	200	added ('OK')	text/css	etag:%2235b5-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/css/glightbox.min.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/css/glightbox.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
20:45:21	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/js/glightbox.min.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/js/glightbox.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
20:45:21	83/83	---M-Z	200	added ('OK')	application/javascript	etag:%2253-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/lightbox.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/lightbox.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
20:45:21	68947/68947	---M--	200	added ('OK')	image/jpeg	etag:%2210d53-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-12.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-12.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/company-details.html)
20:45:22	101543/101543	---M--	200	added ('OK')	image/png	etag:%2218ca7-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-up.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-up.png	(from https://themesdesign.in/jobcy-tailwind/layout/sign-up.html)
20:45:22	192494/192494	---M--	200	added ('OK')	image/png	etag:%222efee-5fd742b878929%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/auth/reset-password.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/auth/reset-password.png	(from https://themesdesign.in/jobcy-tailwind/layout/reset-password.html)
20:45:23	76878/76878	---M--	200	added ('OK')	image/gif	etag:%2212c4e-5fd742b878929%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/animat-rocket-color.gif	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/animat-rocket-color.gif	(from https://themesdesign.in/jobcy-tailwind/layout/coming-soon.html)
20:45:23	2167/2167	---M-Z	200	added ('OK')	application/javascript	etag:%22877-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/coming-soon.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/coming-soon.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/coming-soon.html)
20:45:23	43582/43582	---M--	200	added ('OK')	image/png	etag:%22aa3e-5fd742b877989%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/404.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/404.png	(from https://themesdesign.in/jobcy-tailwind/layout/404-error.html)
20:45:23	391/391	---M-Z	200	added ('OK')	application/javascript	etag:%22187-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/alerts.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/alerts.js	(from https://themesdesign.in/jobcy-tailwind/layout/components.html)
20:45:24	61651/61651	---M--	200	added ('OK')	image/jpeg	etag:%22f0d3-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-04.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-04.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:24	49416/49416	---M--	200	added ('OK')	image/jpeg	etag:%22c108-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-05.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-05.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:24	55936/55936	---M--	200	added ('OK')	image/jpeg	etag:%22da80-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-06.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-06.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:24	31208/31208	---M--	200	added ('OK')	image/jpeg	etag:%2279e8-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-07.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-07.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:24	57156/57156	---M--	200	added ('OK')	image/jpeg	etag:%22df44-5fd742b8798c9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-08.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-08.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:25	182810/182810	---M--	200	added ('OK')	image/jpeg	etag:%222ca1a-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-09.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-09.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:25	65809/65809	---M--	200	added ('OK')	image/jpeg	etag:%2210111-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-10.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-10.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
20:45:25	135963/135963	---M--	200	added ('OK')	image/jpeg	etag:%222131b-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-11.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-11.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-modern.html)
20:45:26	82344/82344	---M--	200	added ('OK')	image/jpeg	etag:%22141a8-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-13.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-13.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-modern.html)
20:45:26	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/masonry-layout/masonry.pkgd.min.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/blog-masonry.html)
20:45:26	295850/295850	---M--	200	added ('OK')	image/jpeg	etag:%22483aa-5fd742b87e6e9%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-09.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-09.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-masonry.html)
20:45:26	44088/44088	---M--	200	added ('OK')	image/jpeg	etag:%22ac38-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-14.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-14.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
20:45:27	101040/101040	---M--	200	added ('OK')	image/jpeg	etag:%2218ab0-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-15.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-15.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
20:45:27	723/723	---M-Z	200	added ('OK')	application/javascript	etag:%222d3-5fd742b87e6e9-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/blog-details.init.js	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/js/pages/blog-details.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
20:45:27	19219/19219	---M--	200	added ('OK')	image/png	etag:%224b13-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/contact.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/contact.png	(from https://themesdesign.in/jobcy-tailwind/layout/contact.html)
